U Texas Austin (Dell)	Cards (3): Dell Austin, UChicago, Iowa  Pulm/Crit (2): Dell Austin, UColorado  Nephro (2): Stanford, Wake Forest  Heme/Onc (1): Baylor  Palliative (1): Brown	Cards (2): Northwestern, Utah  GI (2): UT San Antonio, UT Austin  Heme/Onc (2): Northwestern, Emory  ID (2): Baylor, UTMB  Palliative (2): UT Austin x2  Pulm/CCM (1): Loyola  Endo (1): UT San Antonio	Cards (3): Wake Forest, UT San Antonio, UT Austin  Pulm/CCM (2): UT Austin, UT San Antonio  Endo (1): Baylor   Heme/Onc (1): UT Austin  Palliative (1): UT San Antonio	Cards: Broward County Health, LSU-NOLA;   PCC: Kaiser Oakland, UTHSCA;   GI: Loma Linda;   Nephro: Stanford;   Heme/onc: UNC;   Allergy/Immuno: Rush, Chicago;   Palliative: UTHSCA;   Geriatric: UC Irvine
U Texas Houston	Cards (8): UTH x5, UT San Antonio x2, Methodist Dallas  Heme/onc (6): UCSD, MDACC, Baylor, BUMC Dallas, UT Dell, Scripps  GI (4): UTH x2, UTSW, Methodist Dallas  Endo (1): UTH  Rheum (1): Baylor  Genetics (1): Baylor  Geriatrics (1): UTH  A/I (1): Baylor  Sleep Medicine (1): UTSW	Cards (7): UTH x4, UBuffalo, Ochsner, Rutgers  GI (7): UTH x 3, Georgetown, Methodist Dallas, Texas Tech El Paso x 2  Heme/Onc (7): MD Anderson x2, UT Southwestern, Johns Hopkins, U Michigan, Scripps Clinic, UCLA Olive View  Pulm/CCM (4): Ohio State x 2, UTH x 2  Rheumatology (3): U Colorado, UTH x 2  Endo (1): UTH  Nephrology (1): U Colorado   Geriatrics (1): UTH	GI (5): UT Houston x2, Cedars-sinai, UNLV, Methodist-Dallas   Cards (4): UT Houston x2, Arizona, Cincinnati   Heme/Onc (4): MDACC x2, Gundersen, Emory   Rheum (4): UT Houston x2, Colorado, Baylor   Endo (2): UT Houston x2   Geri (2): Cornell, UCSF   Nephro (2): UTSW, UT Houston   Pulm/Crit (2): UT Houston, Mayo   A/I (1): JHU   Sleep (1): UT Houston	Heme/onc (7): MSKCC, MD Anderson, Baylor, OSU, Scripps, Tx Tech, UTHSCA   Pulm/crit (5): Cornell, UTH x2, Baylor-Dallas, UC-Davis   GI (4): Emory, Zucker, University of Kansas, UTSW   Rheum (3): UTH x3  Nephro (2): MGH/BWH research track, UPenn   Cards (1): UTH    Are you sure about Cards match? It is surprising that UT Houston is a strong card program that had only 1 match in cards! // yes i go here - wow! // I hears multiple residents went unmatched for Cards also sadly
U Texas Medical Branch	GI (4): UTMB x2, MD Anderson, UT Tyler  Cards (3): UTMB x3  Pulm/Crit (3): UTMB, Baylor, UT-Austin  Rheum (3): UTMB, Baylor, Houston Methodist  Heme/Onc (2): UTMB, UT-Houston  A/I (1): Emory  Endo (1): Houston Methodist  ID (1): Mayo	Cards (7): UTMB x4, Baylor S&W x2, UT Houston  Heme Onc (3): MD Anderson, UTMB x2  GI (2): SLU, MD Anderson  Pulm/Crit (2): UTMB, UT San Antonio  Rheum (2): UTMB, NYU Long Island  Allergy (1): UTMB  ID (1): UTMB  Geri/Palliative (1): BCM	Cards(3) UTMB x2 Baylor Plano  GI(2) UTMB x2   Rheum (2): UTMB, Standford  Nephro (2): Duke, UniColarado  Pulm/crit (1): UTMB  A/I (1): UTMB	https://www.utmb.edu/ /residency-program/who-we-are/graduates
U Texas RGV (DHR)				
U Texas RGV (Knapp)				
U Texas RGV (VBMC)				
U Texas San Antonio	Heme/Onc (8): UT San Antonio x2, UTSW, UNC, Virginia CommonWealth x2, U Missisippi, Texas Tech  Cards (4): UT San Antonio x2, BSW-Temple x2  Pulm/Crit (4): UT San Antonio, Baylor, Temple Philly, UFlorida-Miami  GI (3): UT San Antonio x2, Houston Methodist   ID (2): Emory, U Oklahoma  Rheum (1): Baylor  Obesity, metabolism, nutrition (1): UT San Antonio	Cards (5): UTHSCSA x3, BCM, Oschner, UTH  GI (4): UTHSCSA x2, Baylor S&W Round Rock, Creighton   Heme/Onc (2): Moffitt FL, Memorial FL  Rheum (2): UTHSCSA, Nebraska   Nephro (2): UTHSCSA, UTSW  Pulm/crit (1): Cleveland Clinic  Primary Care (1)		
U Texas Southwestern (UTSW)	A/I: Penn  Cards: UTSW (4), WashU (2), Duke, UCLA, Texas Heart (2), UMinnesota, Ohio State, Methodist Houston, Westchester Medical Center, UMKC, Long Island Jewish  Endo: UChicago, Scripps Green, NYP/Columbia  GI: UTSW (2), Brigham and Womens, USC, UMich, NYP/Cornell  Heme/Onc: UTSW, BCM Houston, NIH, MD Anderson, UW, OHSU  ID: UTSW (3)  Nephro: UTSW (2)  Palliative: NYP/Cornell, BUMC Dallas  Psych: Emory  PCCM: UTSW (6), Emory, BCM Houston  Rheum: UT Houston, Yale, UNC			Allergy (1): UTSW Cards (12): Brigham, WashU (2), Mayo, Georgetown, Indiana, UMKC, UT Houston, UTSW (2), Texas Heart, Hopkins GI (5): UTSW (3), UT Galveston, UC Irvine GIM (2): Brigham, UPMC Hem/Onc (7): Stanford, UTSW (3), JHH, MD Anderson, Vanderbilt ID (2): Emory, Stanford Palliative (2): UTSW (2) Pulm/CC (5): UTSW (3), Brigham, U Kansas Rheum (3): UTSW (2), UCLA
U Texas Tyler				
William Beaumont Army Med Ctr				
U Utah		Cardiology (6): Tufts, CCF, UCSD, Arizona, Northwestern, Dartmouth  Endocrine (2): Utah x2  GI (1): UAB  Heme/Onc (2): Utah x2  ID (3): Utah, BIDMC, Vanderbilt  Nephro (1): Utah  Pulm/CC (3): Utah, UTSW, Mayo  Rheum (2): Utah, OHSU	Cards (4): Utah x2, CWRU, Minnesota  GI (6): Utah, Mayo, UTMB, Creighton, Georgetown, Texas Tech El Paso  Geriatrics (1): Utah  Heme/Onc (3): Utah, CCF, USC  ID (2): Utah, Duke  Nephrology (1): Utah  PCCM (3): Utah x2, Cedars-Sinai	https://twitter.com/UtahIMCMRsnbb/status/1334970473021464576
U Vermont	Cards (2): Vermont, Buffalo  ID (2): UVA, Henry Ford  Pulm/Crit (1): Utah  Neph (1): JHU  Heme/Onc (1): Miami			
Augusta Health, Inc NEW				
Carilion Virginia Tech	Cards (3): VTC, OK State, Marshall  GI (1): VTC  Heme/Onc (2): Kettering, Rochester Gen  PCCM (2): VTC, Louisville  Geri/Pall (1): U Mich  Geri: (1): GWU  Rheum (1): VCU  Endo (1): MUSC	Cards (1): VTC  Pulm/CC (3): EVMSx2, Rochester  Heme/Onc (1): WF  Neph (1): WF  Addiction (1): UNC  Rheum (1): VTC  ID (1): VTC  Palliative (1): VTC  Endo (1): VCU	"Cards (3): Virginia Tech, Cape Fear Med Ctr, The Christ Hospital  Pulm/CC (1): Virginia Tech*  GI (1): Hoboken University Med Ctr  Endo (1): University of Virginia  Nephro (1): Georgetown University Hospital  Rheum (2): Ascension St. John, Brown University    *Chief Resident"	
Eastern Virginia Med School				
HCA LewisGale				
HCA LewisGale Montgomery				
Inova Fairfax	Nephro (2): Jefferson, Hopkins  PCCM: Jefferson    + more that I can't remember			
Johnston Memorial				
Mary Washington				
Naval Med Ctr Portsmouth				
Riverside Health System NEW				
Sovah Health Danville				
U Virginia	Cards (5): UVAx2, Baylor, Georgetown, Wake Forest  PCCM (3): UVAx2, UCSD  Heme/onc (4): UVA, Hopkins, Georgetown, UWash  G (3): UVAx2, Northwestern  Endo (1): Hopkins  Rheum (3): UVA, UNC, Duke  ID (3): UVA, Northwestern, UWash	Cards (7): UVA x2, U Chicago, Georgetown, Indiana, Wake Forest, MUSC  Heme/Onc (5): UVA x2, (1 a chief), Northwestern (chief), Georgetown, Wake Forest  GI (5): UVA, U Washington, U Miami, Wake Forest, Temple  PCCM (3): UVA x2 (1 a chief), Hopkins  Endo (2): Vanderbilt x2 (1 a chief)  ID (2): UVA, MGH  Nephro (1): UVA  Geriatrics (1): UVA	Cards (6): UVA x2 (1 a chief*), Dartmouth, UNC, Maine Med Ctr, Ohio State  GI (5): Colorado, UVA, Duke*, U New Mexico, U Buffalo  Heme/Onc (5): UVA x2, Michigan, Temple-Fox Chase, Maryland  ID (1): Stanford  Nephrology (1): UVA  PCCM (4): Duke, Michigan, Colorado*, UVA    * = chief	Allergy (2): UVA, Henry Ford (MI)  Cards (7): UVA (3), UCLA, Cleveland Clinic, UNC, Virginia Tech  GI (2): UVA (2)  Hem/Onc (4): NYU, Emory, Penn, UVA  ID (2): UVA, Stanford  PCCM (2): Duke, Utah  Rheum (1): Hopkins  Vascular Med (1): UVA
Virginia Commonwealth U	GI (1) – VCU  Cards (2) – UMD, USC Columbia  Heme-Onc (4) – VCU, LSU, MUSC, UIC  Pulm- Crit (1) – VCU  Endocrinology (2) – VCU, UNC  Allergy (2) – Brown, Cincinatti  Nephrology (1) - Emory	GI (4) - VCU (2), Georgetown (1), Allegheny (1)  Cards (4) – VCU (1), VTC (1), UVA (1), NCH Health (1)   Heme-Onc (3) – VCU (1), UAB (1), UVA (1)    Pulm-Crit (4) – Georgetown (1), Vanderbilt (1), UVA (1), MUSC (1)  Rheum (2) – VCU (1), UNC (1)    ID (2) – VCU (1), Emory (1)   Palliative (2) – VCU (1), Beth Israeli (1)   Geri (1) – UC San Francisco		Cards (5) GI (1) Heme/onc (3) Pulm/Crit (4) ID (5) Neph (1) Rheum (3) Allergy (1)
Wellmont Norton				
Legacy Salmon Creek				
Madigan Army Med Ctr				
Skagit	1 Nephrology	1 PCCM	1 PCCM	
Spokane Teaching Health Ctr				
Trios Health				
U Washington	Cards (7): UW x2, Wisconsin, Arizona-Tucson, UCSD, Utah, Virginia Mason  Crit Care (1): NIH  Pulm/Crit Care (5): UW, Harbor-UCLA, OHSU, UCLA, BU  Neph (2): UW x2  ID (3): UCSF, UW, UT-San Antonio  Heme/Onc (4): UW, Penn, UCSF, UTSW  Geriatrics (1): UW  GI (5): UW x2, Arizona-Tucson, UCSF, Cook County  Endo (1): Stanford	Cardiology: UW x 3, USC, Utah 2x, Michigan, Colorado  Nephrology: UW x2  PCCM: UW x3, UCSF x2, UCLA, Utah, Penn, Coloardo  ID: Johns Hopkins  GIM Fellowship: Michigan  Heme/onc: UW x3, Utah, Rush, OHSU  GI: UW x5, Coloardo  Allergy: UW  Adolescent Med: UW  Addiction Med: OHSU		anyone?? > I couldn't find this anywhere either
Virginia Mason				
Virginia Mason St. Joseph's				
Washington State U				
Charleston Area Med Ctr	Cards (1): CAMC  GI (1): CAMC  Pulm/Crit (3): CAMC, LSU, Lehigh Valley  Heme/Onc (1): Louisville  Rheum (1): SLU			
Marshall U				
West Virginia U				
West Virginia U Camden-Clark				
Aurora				
Gundersen				
Marshfield				
Med College Wisconsin	Cards (4): MCW x3, Arizona-Tucson  GI (2): MCW x2  Pulm/Crit (2): MCW, Kansas  Heme/Onc (1): Mayo AZ  Rheum (4): Wisconsin, OHSU, Rush, Colorado  Neph (1): Minnesota  ID (1): MCW  Geriatrics (2): MCW x2  Hospice/Palliative (1): UTSW  Sleep (1): UPMC	GI (4): MCW, Michigan, NYU, Aurora St. Lukes  Cards (4): MCW, Minnesota, Tufts, Aurora St. Lukes  ID (4): MCW, Rush x2, Colorado  PCCM (3): MCW x2, Ohio State  Heme/Onc (2): MCW, Loyola	Hem/Onc:	
U Wisconsin	Cards (5): Wisconsin x3, UCSF-Fresno, Minnesota  Endo (1): Northwestern  Geri/Palliative (1): Mount Sinai  GI (2): Wisconsin x2  Heme/Onc (4): Wisconsin x4  Palliative (1): Wisconsin x2  ID (2): Wisconsin x2  Nephrology (1): Wisconsin  PCCM (3): U Washington, UIC, Utah  Rheum (2): Wisconsin, UCSD	GI (5): Wisconsin x2, UNC, MCW, Temple  Cards (4): Ohio State, Colorado, Indiana, Hennepin Healthcare/Minneapolis Heart Institute  PCCM (4): Wisconsin x2, John Hopkins, Duke  Heme/Onc (2): Wisconsin x2  Rheum (2): Wisconsin x2  Allergy (1): Wisconsin  Geriatrics (1): Wisconsin  Nephrology (1): U Washington		Pulm/CCM (3): UW, Northwestern, Iowa  GI (4): UW (4)  Hem/Onc (5): UW (4), Mayo  Cardiology (3): UW (2), Michigan  Allergy (1): MGH  Endo (1): Colorado  ID (1): UW  Rheum (1): UW
